,Dataline,PlayerLinenumber,Play,ActSceneLine,PlayerLine
15230,15231,35.0,3,12154,98159
41144,41145,18.0,14,4226,62835
54545,54546,93.0,18,10598,57516
14711,14712,10.0,3,10151,12998
24635,24636,45.0,6,379,89707
93275,93276,33.0,29,9022,87798
42931,42932,36.0,14,12936,90141
19637,19638,8.0,4,5269,893
16741,16742,6.0,5,5664,4247
95433,95434,7.0,30,10029,67132
19302,19303,20.0,4,4087,80957
54783,54784,5.0,18,13565,13372
39769,39770,11.0,10,14453,26633
17382,17383,9.0,5,7415,95652
34863,34864,8.0,8,7794,51389
102745,102746,15.0,32,15815,23160
68218,68219,37.0,1,6845,42971
97959,97960,10.0,31,7251,5063
90885,90886,13.0,28,11380,50081
9235,9236,23.0,12,13469,26677
93015,93016,19.0,29,7779,20833
32177,32178,83.0,7,15375,38236
91450,91451,15.0,29,658,2039
107227,107228,9.0,34,10051,98863
54522,54523,93.0,18,10574,87368
24910,24911,17.0,6,1842,94038
15080,15081,120.0,3,10571,102038
26709,26710,23.0,6,7272,10483
109808,109809,5.0,2,11169,2092
82179,82180,2.0,26,2103,59933
37850,37851,10.0,10,7035,101295
3718,3719,6.0,11,2179,59950
94446,94447,3.0,30,3200,16610
26355,26356,59.0,6,6002,32272
22796,22797,33.0,0,3622,30167
50130,50131,21.0,17,3618,76118
27266,27267,28.0,6,12097,37410
51893,51894,22.0,17,12443,44085
44988,44989,23.0,16,7842,14658
94656,94657,69.0,30,3733,3142
90008,90009,1.0,28,7248,76228
58586,58587,63.0,19,882,2309
20732,20733,19.0,4,6440,89816
48392,48393,59.0,15,10398,56014
86983,86984,56.0,27,6016,9462
61388,61389,4.0,20,469,47914
55404,55405,273.0,18,14108,90788
30929,30930,41.0,7,9872,19153
102470,102471,116.0,32,13668,87515
78831,78832,26.0,25,1494,21949
65268,65269,83.0,21,3858,92292
55248,55249,207.0,18,13944,82186
57453,57454,33.0,35,8950,27436
103140,103141,62.0,33,1477,99886
71279,71280,112.0,22,9195,102099
19474,19475,74.0,4,3778,71597
95851,95852,105.0,30,10645,13112
57119,57120,18.0,35,8154,74498
109513,109514,14.0,2,7302,48001
104725,104726,104.0,33,7990,97426
60401,60402,44.0,19,9883,19111
48971,48972,21.0,15,15427,47063
19156,19157,23.0,4,2495,68569
49399,49400,2.0,17,1006,42376
106417,106418,96.0,34,4757,30354
22678,22679,17.0,0,1440,2546
39099,39100,19.0,10,11158,98896
96976,96977,105.0,31,747,89293
53586,53587,101.0,18,3204,63163
97546,97547,8.0,31,4893,15371
102735,102736,11.0,32,15732,87828
3238,3239,4.0,11,558,59878
17943,17944,11.0,5,10714,18626
99696,99697,2.0,32,1829,12410
99583,99584,120.0,32,1005,30407
108584,108585,29.0,2,3617,86996
90051,90052,16.0,28,7168,103079
95581,95582,32.0,30,10352,13354
14231,14232,2.0,3,8161,3840
100289,100290,12.0,32,3647,680
3029,3030,16.0,9,15070,7904
99962,99963,36.0,32,1694,60239
90891,90892,14.0,28,11446,79042
14299,14300,6.0,3,8372,34681
101965,101966,64.0,32,11908,49953
34249,34250,19.0,8,6335,86347
18286,18287,42.0,5,13564,49615
90138,90139,43.0,28,6793,42006
79310,79311,33.0,25,3170,54920
3232,3233,3.0,11,491,54416
44816,44817,8.0,16,7537,75463
1640,1641,22.0,9,6343,90238
94880,94881,22.0,30,7256,31079
31020,31021,62.0,7,9969,7806
31260,31261,117.0,7,10223,43585
109463,109464,7.0,2,7783,66826
81418,81419,8.0,26,798,17053
73574,73575,11.0,23,6019,78601
89316,89317,33.0,28,915,37817
71144,71145,63.0,22,9046,44716
67980,67981,50.0,1,5983,37653
107149,107150,20.0,34,9168,85467
80245,80246,29.0,25,7407,90129
62413,62414,4.0,20,5688,51552
40922,40923,20.0,14,3466,18986
18661,18662,11.0,4,939,89299
92279,92280,98.0,29,3118,10954
35083,35084,50.0,8,7911,64262
28262,28263,17.0,6,15073,71365
85612,85613,12.0,27,1383,58958
57511,57512,49.0,35,9007,5299
92368,92369,131.0,29,3214,80163
32963,32964,6.0,8,1825,21424
33828,33829,95.0,8,3858,34877
73680,73681,17.0,23,7648,63863
33825,33826,95.0,8,3855,85281
82298,82299,33.0,26,1902,1044
49120,49121,23.0,17,813,2307
48300,48301,24.0,15,10875,55400
99148,99149,38.0,31,14586,44944
28052,28053,17.0,6,14889,68333
17242,17243,106.0,5,6972,93464
25714,25715,5.0,6,3776,93565
62276,62277,15.0,20,5328,23201
48572,48573,132.0,15,10584,13431
68446,68447,93.0,1,7095,24242
26919,26920,47.0,6,7305,34799
100285,100286,9.0,32,4257,63954
34812,34813,3.0,8,7437,13140
102493,102494,6.0,32,14547,28276
20162,20163,2.0,4,7201,59068
92928,92929,54.0,29,6788,98095
35456,35457,21.0,8,12123,3185
62036,62037,27.0,20,3645,102253
25478,25479,29.0,6,3630,102786
104001,104002,29.0,33,5328,102257
14249,14250,4.0,3,7981,55176
104512,104513,28.0,33,8148,20335
7082,7083,94.0,12,3108,3326
53647,53648,15.0,18,6264,17961
111108,111109,12.0,2,14286,95355
4172,4173,10.0,11,4926,43113
9036,9037,8.0,12,12841,7467
41739,41740,15.0,14,6329,16335
6875,6876,20.0,12,2186,2053
14681,14682,3.0,3,10303,88532
80124,80125,15.0,25,7809,28653
11357,11358,38.0,13,7338,83654
1484,1485,175.0,9,5065,94698
7788,7789,66.0,12,6191,5179
39625,39626,11.0,10,13218,22360
38251,38252,28.0,10,8631,67700
75552,75553,118.0,23,13684,27108
14403,14404,5.0,3,8600,14906
98707,98708,27.0,31,12943,56561
71511,71512,43.0,22,12940,101908
78311,78312,8.0,24,14747,30507
26221,26222,14.0,6,6153,55245
26251,26252,31.0,6,6309,28718
47217,47218,81.0,15,3303,15967
65536,65537,19.0,21,7157,91335
33557,33558,6.0,8,3942,4231
81971,81972,52.0,26,1530,16783
62466,62467,4.0,20,5751,61425
80411,80412,6.0,25,9179,13908
31856,31857,5.0,7,15205,76403
106220,106221,8.0,34,5158,57823
28518,28519,11.0,7,680,101144
80208,80209,21.0,25,7368,12598
11451,11452,62.0,13,7436,72294
14156,14157,34.0,3,7278,82971
42633,42634,8.0,14,10173,73326
24826,24827,5.0,6,1117,38939
75302,75303,72.0,23,12943,81316
45028,45029,31.0,16,7886,74045
66004,66005,36.0,21,8435,99651
41581,41582,26.0,14,4746,54691
101730,101731,32.0,32,11839,21608
40162,40163,10.0,14,777,40059
1101,1102,42.0,9,4652,96677
46896,46897,6.0,15,3333,71423
104417,104418,2.0,33,7304,57109
29399,29400,26.0,7,3642,91007
104701,104702,98.0,33,7965,95575
100417,100418,1.0,32,4593,102769
13850,13851,106.0,3,4467,41966
87240,87241,20.0,27,7797,45893
71010,71011,24.0,22,9372,62425
68271,68272,45.0,1,6904,55998
1462,1463,168.0,9,5045,91790
110894,110895,36.0,2,12966,85871
104839,104840,142.0,33,8106,72138
109893,109894,18.0,2,10932,69133
56147,56148,1.0,35,2345,66905
7744,7745,51.0,12,6143,80030
43610,43611,31.0,16,342,69368
66716,66717,1.0,21,14735,101927
16763,16764,10.0,5,5688,29551
45565,45566,19.0,16,10814,58091
15183,15184,22.0,3,12104,101205
69924,69925,96.0,22,3163,97630
89328,89329,38.0,28,929,27543
40219,40220,22.0,14,340,40936
60909,60910,45.0,19,12958,33783
70471,70472,18.0,22,6344,28774
20443,20444,16.0,4,8581,58817
31427,31428,11.0,7,11391,39296
105236,105237,44.0,33,12928,42392
56471,56472,16.0,35,3942,12522
40856,40857,43.0,14,1909,59248
85313,85314,11.0,27,380,91759
22869,22870,9.0,0,3887,21505
86169,86170,4.0,27,3931,20708
11115,11116,67.0,13,6779,11030
64266,64267,45.0,21,822,30428
95357,95358,54.0,30,8478,44238
48930,48931,1.0,15,15116,19685
31524,31525,6.0,7,14591,19148
43522,43523,10.0,16,547,55439
26830,26831,10.0,6,7448,35910
4011,4012,8.0,11,4020,40897
98368,98369,7.0,31,10714,7787
83153,83154,10.0,26,6968,79811
69010,69011,31.0,1,12980,62925
111001,111002,55.0,2,13082,82677
105787,105788,48.0,34,1438,63024
50715,50716,83.0,17,4861,52197
84695,84696,172.0,26,11400,56927
27865,27866,11.0,6,13765,23060
14469,14470,23.0,3,8603,98648
98596,98597,5.0,31,13030,74418
46400,46401,30.0,15,1415,89951
83490,83491,22.0,26,8433,40492
3487,3488,18.0,11,1440,10923
86505,86506,21.0,27,5132,72093
61830,61831,35.0,20,1498,85436
8061,8062,44.0,12,6877,72554
2296,2297,17.0,9,9381,65202
22983,22984,54.0,0,3693,3074
79168,79169,9.0,25,3624,84754
109654,109655,1.0,2,10359,83831
39305,39306,20.0,10,12677,80350
53169,53170,36.0,18,1418,100170
54526,54527,93.0,18,10577,12285
49123,49124,26.0,17,817,50412
52177,52178,9.0,17,12606,14078
10188,10189,5.0,13,3367,77653
39697,39698,3.0,10,13654,58049
18243,18244,24.0,5,14353,4264
87332,87333,32.0,27,7361,4895
17212,17213,91.0,5,6940,102693
29349,29350,8.0,7,3111,32900
104146,104147,84.0,33,5287,37801
60118,60119,82.0,19,6901,95553
41712,41713,12.0,14,6300,55984
93974,93975,60.0,30,396,32269
50887,50888,9.0,17,7243,72257
30668,30669,2.0,7,8561,85966
75500,75501,91.0,23,13627,3969
59557,59558,48.0,19,4724,47878
92546,92547,4.0,29,4209,21414
1397,1398,152.0,9,4973,92342
51318,51319,36.0,17,8478,40278
42101,42102,62.0,14,6904,47064
22096,22097,38.0,4,13575,42534
86956,86957,54.0,27,5987,77071
67011,67012,3.0,1,358,61417
34784,34785,141.0,8,7077,47829
189,190,27.0,9,1430,98921
36965,36966,16.0,10,911,54772
10545,10546,48.0,13,4258,88432
73331,73332,63.0,23,4344,61054
3398,3399,1.0,11,861,45221
94102,94103,134.0,30,530,80904
50958,50959,4.0,17,7415,70920
4905,4906,18.0,11,7798,6585
34474,34475,18.0,8,7288,100686
33899,33900,114.0,8,3937,93114
14097,14098,10.0,3,6991,51395
90204,90205,57.0,28,6862,76082
73843,73844,74.0,23,7409,41086
53256,53257,67.0,18,919,96126
65640,65641,26.0,21,7778,14931
31409,31410,8.0,7,11191,17187
74575,74576,58.0,23,8998,94215
43515,43516,10.0,16,469,14385
12396,12397,12.0,13,15084,35300
5633,5634,13.0,11,13407,36662
97847,97848,53.0,31,6106,73210
8564,8565,49.0,12,10319,32971
75482,75483,81.0,23,13607,58620
104607,104608,66.0,33,7867,41397
11556,11557,23.0,13,9371,53175
109140,109141,4.0,2,6802,91813
98775,98776,6.0,31,13709,87387
83824,83825,5.0,26,8990,45271
220,221,34.0,9,869,27186
81608,81609,22.0,26,1449,33590
14741,14742,18.0,3,10300,82173
97479,97480,67.0,31,4456,71244
8105,8106,54.0,12,6922,70631
41693,41694,9.0,14,6186,66606
21588,21589,8.0,4,9669,87059
8947,8948,5.0,12,12728,28254
21847,21848,28.0,4,9746,54786
110611,110612,202.0,2,11698,75966
47019,47020,39.0,15,3090,52078
31916,31917,19.0,7,15673,45819
44092,44093,70.0,16,3264,19850
37613,37614,3.0,10,4926,32373
89445,89446,84.0,28,1057,59324
14508,14509,38.0,3,8471,18357
68034,68035,1.0,1,6868,69417
57429,57430,26.0,35,9399,103173
6181,6182,13.0,11,15121,72871
51031,51032,16.0,17,8163,93362
7586,7587,23.0,12,5971,16581
98482,98483,2.0,31,11158,7842
100256,100257,9.0,32,4226,3758
105924,105925,19.0,34,1846,86346
97151,97152,1.0,31,3642,66901
9851,9852,18.0,13,1172,72504
93256,93257,29.0,29,9003,22411
14004,14005,30.0,3,5346,19512
45399,45400,35.0,16,9935,37006
24793,24794,1.0,6,861,60547
75627,75628,142.0,23,13760,41582
74493,74494,29.0,23,9384,37291
86564,86565,58.0,27,4665,33267
17611,17612,15.0,5,8448,39219
3047,3048,23.0,9,15088,4616
65125,65126,49.0,21,3701,59283
6155,6156,11.0,11,15675,82915
106073,106074,69.0,34,3054,55683
109722,109723,19.0,2,10889,90904
103060,103061,17.0,33,1790,18956
71660,71661,97.0,22,13102,16397
20644,20645,6.0,4,6355,53613
88769,88770,7.0,28,199,96888
42545,42546,32.0,14,8972,20191
38724,38725,55.0,10,9039,98535
108707,108708,51.0,2,3143,56703
6726,6727,43.0,12,1505,58681
15926,15927,3.0,5,862,96851
33142,33143,18.0,8,2212,5430
15731,15732,113.0,3,14812,56844
86548,86549,47.0,27,5178,55528
7499,7500,3.0,12,6299,20921
90482,90483,66.0,28,9050,6373
91246,91247,37.0,28,14086,51361
8722,8723,10.0,12,11158,30944
4847,4848,6.0,11,7415,13639
106105,106106,89.0,34,3088,8722
27008,27009,5.0,6,9090,37580
16585,16586,22.0,5,5139,31486
40929,40930,22.0,14,3544,64966
4323,4324,3.0,11,5297,16698
62892,62893,13.0,20,6812,82924
108468,108469,108.0,2,1312,34862
54365,54366,39.0,18,10405,76956
89583,89584,33.0,28,3052,58990
53829,53830,77.0,18,6058,2456
50267,50268,34.0,17,4221,88041
57406,57407,15.0,35,9376,22730
43302,43303,3.0,14,14933,75469
93002,93003,13.0,29,7681,11343
48490,48491,101.0,15,10501,53632
3085,3086,27.0,9,14908,51833
52893,52894,19.0,18,823,31808
71458,71459,20.0,22,13461,70689
110873,110874,31.0,2,12944,67634
31007,31008,60.0,7,9955,31111
3255,3256,8.0,11,746,40543
105925,105926,19.0,34,1847,80434
16103,16104,83.0,5,955,94499
105568,105569,2.0,34,391,38453
23730,23731,6.0,0,10559,97425
11373,11374,42.0,13,7355,4734
27130,27131,1.0,6,10336,34935
48957,48958,18.0,15,15294,72292
21135,21136,16.0,4,10240,74469
57474,57475,40.0,35,8971,58909
26101,26102,70.0,6,4368,61222
29679,29680,5.0,7,4815,101140
9365,9366,59.0,12,13029,22739
52247,52248,33.0,17,12683,20758
30446,30447,6.0,7,8261,66324
32186,32187,83.0,7,15385,34034
52206,52207,19.0,17,12638,71811
1393,1394,152.0,9,4968,94264
72183,72184,39.0,23,410,55261
100922,100923,18.0,32,7255,46023
45784,45785,2.0,16,13565,32876
39731,39732,6.0,10,14031,4745
11186,11187,81.0,13,6855,10305
63097,63098,5.0,20,7326,37692
97625,97626,5.0,31,6294,17394
32306,32307,115.0,7,15517,13666
18796,18797,79.0,4,911,77137
51428,51429,45.0,17,8877,75364
25263,25264,4.0,6,2910,87467
89547,89548,27.0,28,3624,95950
107158,107159,26.0,34,9267,45280
53751,53752,55.0,18,5978,99933
25148,25149,16.0,6,2727,25791
83374,83375,29.0,26,8180,38932
34536,34537,55.0,8,6814,25970
25053,25054,3.0,6,2453,1907
15728,15729,113.0,3,14809,23941
29989,29990,18.0,7,6346,34945
20094,20095,67.0,4,5588,38059
53497,53498,50.0,18,3112,41988
7273,7274,9.0,12,4594,65835
103608,103609,6.0,33,3976,41799
56172,56173,5.0,35,2468,63398
31828,31829,37.0,7,15012,93068
55630,55631,375.0,18,14350,78498
82325,82326,44.0,26,1932,62014
39985,39986,62.0,10,13771,69371
9619,9620,40.0,13,817,8204
25550,25551,57.0,6,3097,83710
52224,52225,26.0,17,12658,25527
62203,62204,17.0,20,4882,78270
109913,109914,21.0,2,10954,65088
26073,26074,67.0,6,4338,49320
34295,34296,34.0,8,5965,36607
64114,64115,77.0,20,13104,24820
63147,63148,2.0,20,7937,39969
56411,56412,16.0,35,3533,83600
93822,93823,10.0,30,402,52189
58664,58665,3.0,19,1870,31594
72250,72251,11.0,23,1250,41548
38332,38333,1.0,10,8633,76965
93750,93751,72.0,29,13168,7982
104143,104144,82.0,33,5284,96087
96900,96901,93.0,31,665,60461
38085,38086,3.0,10,8438,61076
90791,90792,69.0,28,10406,52233
28918,28919,40.0,7,1902,90305
98508,98509,10.0,31,11402,63433
23412,23413,45.0,0,6810,2546
18319,18320,7.0,5,14724,9110
72774,72775,3.0,23,3588,1451
42049,42050,53.0,14,6845,89532
108763,108764,5.0,2,3698,74938
51424,51425,44.0,17,8873,42927
67022,67023,5.0,1,458,62828
89015,89016,24.0,28,342,72658
95726,95727,64.0,30,10509,72023
67273,67274,5.0,1,873,45130
35826,35827,31.0,8,12527,27821
96548,96549,9.0,31,798,75378
1729,1730,43.0,9,6018,39698
43144,43145,16.0,14,14870,42712
27378,27379,45.0,6,11895,74401
23428,23429,49.0,0,6828,58390
45310,45311,17.0,16,10326,84936
83275,83276,6.0,26,7315,56953
46536,46537,44.0,15,967,18926
45228,45229,3.0,16,9852,74522
34101,34102,165.0,8,4155,16388
56679,56680,39.0,35,4293,78319
90108,90109,35.0,28,6762,8016
77716,77717,2.0,24,12445,96380
76916,76917,37.0,24,8238,57507
91282,91283,57.0,28,14464,34654
64783,64784,11.0,21,3422,81545
2086,2087,24.0,9,6926,103368
18878,18879,9.0,4,1523,32942
62616,62617,2.0,20,6041,85805
74775,74776,13.0,23,9996,63349
29302,29303,48.0,7,2662,4219
108861,108862,5.0,2,4403,56653
61270,61271,150.0,19,13343,56320
43021,43022,50.0,14,13542,91946
33536,33537,1.0,8,3709,60124
31543,31544,6.0,7,14802,2653
79089,79090,3.0,25,3477,51889
10512,10513,44.0,13,3695,3774
65149,65150,57.0,21,3727,97112
88037,88038,21.0,27,12140,52036
90659,90660,14.0,28,10603,64967
45602,45603,31.0,16,10900,55053
52294,52295,12.0,17,13052,58838
99251,99252,11.0,32,502,55269
102740,102741,14.0,32,15776,14083
57765,57766,20.0,35,10371,28443
8117,8118,54.0,12,6936,88371
38446,38447,64.0,10,8649,65721
51966,51967,39.0,17,12210,17215
24835,24836,6.0,6,1217,73427
79009,79010,60.0,25,1688,47567
100694,100695,1.0,32,5930,25600
91141,91142,54.0,28,13480,55195
18772,18773,71.0,4,888,25979
50114,50115,20.0,17,3601,50086
31739,31740,18.0,7,14918,78292
71799,71800,25.0,22,14242,95886
9407,9408,11.0,12,13731,1367
17167,17168,65.0,5,6892,16119
65867,65868,28.0,21,8162,103095
27538,27539,28.0,6,12439,78609
70910,70911,13.0,22,8339,34583
9189,9190,9.0,12,13285,69327
72927,72928,50.0,23,3086,58678
16125,16126,95.0,5,978,16155
5307,5308,1.0,11,11135,76588
1398,1399,152.0,9,4974,101015
19373,19374,35.0,4,3667,75744
94548,94549,32.0,30,4234,91888
40996,40997,32.0,14,3059,4157
17005,17006,19.0,5,7250,46344
16933,16934,1.0,5,5953,53373
89212,89213,17.0,28,1250,89756
58589,58590,64.0,19,886,101037
60828,60829,18.0,19,13446,27633
26344,26345,59.0,6,5990,46192
1025,1026,4.0,9,4926,25549
41304,41305,12.0,14,4591,49215
37693,37694,12.0,10,4663,24386
27883,27884,17.0,6,13964,103150
51790,51791,9.0,17,11887,39946
10596,10597,9.0,13,4591,65201
75015,75016,99.0,23,10022,85306
11031,11032,16.0,13,7046,90361
68617,68618,18.0,1,9381,25770
102005,102006,78.0,32,11952,90165
62448,62449,1.0,20,5760,6512
60560,60561,27.0,19,10873,1302
95049,95050,30.0,30,8193,45689
32577,32578,50.0,8,368,16885
90265,90266,81.0,28,6929,6743
99918,99919,31.0,32,1644,41124
67584,67585,27.0,1,3160,10322
43630,43631,35.0,16,364,82912
88021,88022,20.0,27,12123,20788
35476,35477,24.0,8,12143,81984
67638,67639,38.0,1,3216,62074
22539,22540,7.0,0,337,6449
4207,4208,23.0,11,5146,45544
85097,85098,61.0,26,14694,67762
73157,73158,5.0,23,4347,95155
90303,90304,11.0,28,9179,1276
19579,19580,12.0,4,4492,28805
13440,13441,55.0,3,3121,77795
41281,41282,5.0,14,4425,62702
44033,44034,52.0,16,3199,14848
69601,69602,1.0,22,861,32123
110882,110883,34.0,2,12954,26651
36354,36355,34.0,8,13570,99446
71121,71122,60.0,22,9020,39532
53978,53979,48.0,18,8981,59746
84794,84795,2.0,26,13620,22812
32986,32987,8.0,8,1850,26146
45727,45728,7.0,16,13229,2875
1458,1459,168.0,9,5041,100495
30944,30945,46.0,7,9889,7558
107873,107874,43.0,34,14953,9211
29324,29325,54.0,7,2687,75991
34319,34320,41.0,8,5991,34349
77247,77248,3.0,24,7881,46201
27136,27137,5.0,6,10880,67991
99354,99355,4.0,32,1434,28859
37342,37343,9.0,10,3820,62564
45328,45329,20.0,16,9859,1399
89782,89783,110.0,28,3268,41293
94110,94111,142.0,30,539,85213
74255,74256,36.0,23,8169,22427
25293,25294,8.0,6,2942,83775
90222,90223,69.0,28,6883,66307
64374,64375,99.0,21,434,99126
72633,72634,59.0,23,1676,89128
87355,87356,1.0,27,7825,70700
40761,40762,13.0,14,2168,24538
46301,46302,15.0,15,691,9957
98915,98916,37.0,31,13608,18549
91897,91898,92.0,29,1203,39856
47572,47573,52.0,15,5948,31323
17985,17986,17.0,5,10896,69838
98022,98023,10.0,31,9212,19447
24538,24539,26.0,6,773,78478
81684,81685,64.0,26,937,81725
58295,58296,7.0,35,16040,24431
62130,62131,57.0,20,3743,43791
22433,22434,2.0,0,657,32890
43434,43435,8.0,14,15483,5116
48630,48631,10.0,15,13063,45014
35581,35582,52.0,8,11930,70365
41194,41195,31.0,14,3660,53789
32281,32282,109.0,7,15489,71020
56769,56770,11.0,35,4904,61791
102343,102344,70.0,32,14419,13806
98041,98042,17.0,31,9366,42705
106404,106405,93.0,34,4744,40214
61678,61679,60.0,20,555,101148
59943,59944,18.0,19,7246,91317
52370,52371,5.0,17,13543,81370
73011,73012,72.0,23,3176,15644
69948,69949,98.0,22,3188,94542
36718,36719,1.0,10,546,78239
9675,9676,66.0,13,378,11478
94710,94711,81.0,30,3792,7257
99323,99324,29.0,32,822,30224
99492,99493,84.0,32,912,13084
88115,88116,1.0,27,13441,33904
91468,91469,24.0,29,778,68604
96421,96422,9.0,30,15073,64899
29951,29952,9.0,7,6304,14570
54025,54026,3.0,18,9852,91909
36988,36989,18.0,10,936,86967
77033,77034,59.0,24,8363,17878
5464,5465,4.0,11,12426,69221
2490,2491,15.0,9,10525,90244
66637,66638,4.0,21,12405,44680
58785,58786,22.0,19,2198,12273
59574,59575,49.0,19,4742,84413
27261,27262,23.0,6,12092,82327
32527,32528,47.0,8,813,80511
11319,11320,26.0,13,7298,46863
90126,90127,40.0,28,6782,81654
111345,111346,31.0,2,14552,42708
48597,48598,150.0,15,10609,15239
94687,94688,77.0,30,3767,20749
5265,5266,4.0,11,10425,48584
22150,22151,60.0,4,13632,32228
58720,58721,3.0,19,2178,77749
84503,84504,96.0,26,11199,57446
31292,31293,125.0,7,10257,48789
73985,73986,110.0,23,7561,24886
40762,40763,13.0,14,2169,43181
93738,93739,65.0,29,13156,97531
100200,100201,2.0,32,3687,62397
572,573,35.0,9,1616,23236
81007,81008,10.0,25,14736,24213
72376,72377,16.0,23,1821,90243
39138,39139,31.0,10,11580,100890
8194,8195,65.0,12,7019,9598
91074,91075,20.0,28,13196,90724
85479,85480,74.0,27,400,88292
15694,15695,105.0,3,14775,29264
45512,45513,1.0,16,10780,32621
57040,57041,8.0,35,7359,31133
13294,13295,18.0,3,3367,34099
57561,57562,6.0,35,10062,76271
105104,105105,2.0,33,10547,83871
19416,19417,50.0,4,3714,21919
107925,107926,6.0,2,391,89210
58566,58567,57.0,19,864,81204
12566,12567,12.0,13,15852,62213
102534,102535,23.0,32,14847,68518
66230,66231,37.0,21,10315,102034
38899,38900,12.0,10,10207,7611
37921,37922,25.0,10,6762,96393
73269,73270,44.0,23,4288,38430
110897,110898,36.0,2,12968,90093
88570,88571,61.0,27,14734,52611
36735,36736,4.0,10,436,71660
8327,8328,1.0,12,9396,69952
52472,52473,22.0,17,14891,49724
76846,76847,27.0,24,5339,6091
59102,59103,1.0,19,3642,29825
102078,102079,101.0,32,12034,73706
30835,30836,8.0,7,10051,255
100629,100630,67.0,32,4376,50050
6794,6795,61.0,12,1576,24720
64658,64659,40.0,21,2210,90424
3110,3111,28.0,9,14935,70080
39057,39058,21.0,10,10371,72243
56880,56881,18.0,35,6334,54773
25040,25041,25.0,6,2201,53934
107239,107240,17.0,34,10173,84173
21114,21115,10.0,4,10007,4602
46294,46295,15.0,15,613,51706
63713,63714,112.0,20,9275,67613
62458,62459,4.0,20,5742,60296
932,933,4.0,9,4613,29253
29969,29970,13.0,7,6324,24267
110244,110245,119.0,2,11307,16202
110289,110290,129.0,2,11354,36471
67073,67074,13.0,1,796,24109
9333,9334,48.0,12,12993,47280
53296,53297,91.0,18,962,103188
49305,49306,66.0,17,510,50415
27211,27212,7.0,6,11113,70972
106835,106836,46.0,34,6040,50412
1596,1597,11.0,9,6294,83067
39758,39759,10.0,10,14331,75656
56129,56130,1.0,35,2344,96577
43964,43965,41.0,16,3124,53282
