,Dataline,PlayerLinenumber,Play,ActSceneLine,PlayerLine
91297,91298,62.0,28,13550,57445
33430,33431,15.0,8,3433,90137
109394,109395,42.0,2,6938,66049
22271,22272,87.0,4,13752,71232
706,707,23.0,9,3533,70350
32626,32627,59.0,8,419,71525
72947,72948,57.0,23,3108,58607
80782,80783,4.0,25,13340,8392
31291,31292,125.0,7,10256,72309
82358,82359,64.0,26,1968,76106
43930,43931,30.0,16,3086,17589
5992,5993,28.0,11,15113,24451
45647,45648,50.0,16,10373,76081
27261,27262,23.0,6,12092,82327
71116,71117,60.0,22,9015,5892
18351,18352,13.0,5,14988,34460
45473,45474,50.0,16,10014,5354
55594,55595,369.0,18,14310,12622
107924,107925,5.0,2,380,102293
80227,80228,23.0,25,7389,99707
16031,16032,51.0,5,877,95684
103323,103324,53.0,33,2251,42833
52991,52992,50.0,18,427,1583
19294,19295,18.0,4,3998,54082
104087,104088,68.0,33,5226,101034
83776,83777,36.0,26,8770,51922
100880,100881,8.0,32,6957,66406
31008,31009,60.0,7,9956,14755
2281,2282,14.0,9,9365,68525
43332,43333,11.0,14,15053,98218
100615,100616,61.0,32,4360,17956
10482,10483,33.0,13,3662,28483
35128,35129,56.0,8,7961,84583
2162,2163,64.0,9,7009,85222
296,297,60.0,9,952,97687
72110,72111,24.0,23,333,75731
76847,76848,27.0,24,5340,71543
49702,49703,40.0,17,2217,91966
65609,65610,16.0,21,7503,21463
72049,72050,8.0,23,735,79099
6493,6494,5.0,12,1117,63848
84993,84994,44.0,26,14590,43453
95898,95899,122.0,30,10696,45394
25859,25860,33.0,6,3712,59456
67471,67472,12.0,1,3038,48925
40667,40668,10.0,14,1723,2647
4479,4480,3.0,11,6275,8697
49036,49037,2.0,17,792,98127
76250,76251,13.0,24,2196,62130
12419,12420,4.0,13,15665,60170
42316,42317,96.0,14,7137,13018
48324,48325,30.0,15,10901,20492
10824,10825,7.0,13,5477,16816
6838,6839,8.0,12,2059,18262
14376,14377,39.0,3,8458,64069
19020,19021,3.0,4,2115,63492
46224,46225,20.0,16,16019,48275
22724,22725,3.0,0,3034,85085
70616,70617,55.0,22,6771,102533
63260,63261,13.0,20,8395,31768
84889,84890,29.0,26,14876,57857
30697,30698,11.0,7,8592,84409
16330,16331,47.0,5,1492,87602
34842,34843,8.0,8,7737,17190
25269,25270,5.0,6,2917,34506
100020,100021,47.0,32,1757,63524
27065,27066,5.0,6,9874,43574
11416,11417,53.0,13,7397,4681
81369,81370,1.0,26,513,5334
89221,89222,18.0,28,1350,27884
15320,15321,8.0,3,13765,9861
11645,11646,44.0,13,8994,63004
44067,44068,58.0,16,3237,76194
106607,106608,21.0,34,5707,78127
64189,64190,12.0,21,458,41646
48908,48909,7.0,15,14966,78713
79930,79931,14.0,25,6778,87864
108886,108887,12.0,2,4590,48929
66164,66165,9.0,21,9918,76827
28423,28424,33.0,6,15736,65561
52455,52456,14.0,17,14872,50188
99393,99394,19.0,32,1261,27176
14331,14332,22.0,3,8411,81566
3925,3926,21.0,11,3478,38705
60818,60819,18.0,19,13396,69523
3522,3523,27.0,11,883,45539
1861,1862,3.0,9,6980,13071
24556,24557,28.0,6,793,100233
6792,6793,61.0,12,1574,14486
21822,21823,20.0,4,9825,52450
108139,108140,42.0,2,953,11374
62134,62135,59.0,20,3747,18411
77409,77410,28.0,24,9417,33008
37481,37482,30.0,10,3715,56071
18382,18383,20.0,5,15058,6331
77913,77914,80.0,24,15796,48023
61924,61925,4.0,20,3400,48605
67825,67826,2.0,1,6152,94335
84834,84835,10.0,26,14713,46644
77622,77623,9.0,24,10714,55474
90044,90045,14.0,28,7091,81824
75494,75495,89.0,23,13621,13858
100955,100956,28.0,32,7290,79592
28657,28658,42.0,7,404,51631
86682,86683,1.0,27,5258,77499
46520,46521,39.0,15,951,77185
42763,42764,38.0,14,9921,7438
12932,12933,11.0,3,1161,75832
19282,19283,11.0,4,3876,76625
73471,73472,89.0,23,4497,10707
66170,66171,11.0,21,9985,95522
55663,55664,380.0,18,14387,1171
85497,85498,78.0,27,420,21783
19983,19984,20.0,4,5675,90402
54377,54378,39.0,18,10418,5268
8046,8047,40.0,12,6861,16567
55737,55738,404.0,18,14467,71516
56313,56314,8.0,35,2824,14265
105508,105509,123.0,33,13216,85197
107244,107245,17.0,34,10229,41134
101972,101973,66.0,32,11916,66954
13712,13713,61.0,3,4320,47105
339,340,3.0,9,1501,47437
94182,94183,12.0,30,1272,27092
41299,41300,11.0,14,4586,49376
40296,40297,40.0,14,422,54539
59603,59604,3.0,19,5931,63466
54058,54059,14.0,18,10218,67362
103326,103327,55.0,33,2254,97133
37918,37919,24.0,10,6759,98074
12369,12370,2.0,13,15056,29500
1112,1113,44.0,9,4663,96570
93989,93990,66.0,30,411,78057
5562,5563,16.0,11,12674,5868
37146,37147,1.0,10,3013,50685
93622,93623,37.0,29,13032,5034
18769,18770,70.0,4,886,54327
89746,89747,102.0,28,3228,45171
93237,93238,27.0,29,8985,60211
79332,79333,42.0,25,3193,67026
52320,52321,25.0,17,13318,14701
45066,45067,1.0,16,9167,77689
59862,59863,71.0,19,6111,91230
76574,76575,21.0,24,4153,73688
60022,60023,54.0,19,6798,101051
80863,80864,5.0,25,13698,3197
84247,84248,16.0,26,10920,72907
74410,74411,88.0,23,7955,74560
67538,67539,21.0,1,3110,41497
21518,21519,5.0,4,9536,77885
51790,51791,9.0,17,11887,39946
71860,71861,2.0,22,15010,59780
55436,55437,283.0,18,14140,14736
63970,63971,39.0,20,12946,78404
69354,69355,26.0,22,777,3237
17059,17060,31.0,5,6774,95806
23892,23893,32.0,0,11668,21108
49330,49331,72.0,17,537,66966
106796,106797,35.0,34,6000,62793
12016,12017,26.0,13,12652,4183
63794,63795,135.0,20,9359,6489
105694,105695,66.0,34,370,83078
93141,93142,7.0,29,9334,9174
14529,14530,4.0,3,8678,35977
11383,11384,44.0,13,7365,78140
99062,99063,29.0,31,14882,68218
67309,67310,20.0,1,1272,100011
20845,20846,12.0,4,6679,77173
82162,82163,104.0,26,1736,17716
83218,83219,30.0,26,7282,55881
47059,47060,45.0,15,3134,81574
61431,61432,11.0,20,787,36131
66697,66698,1.0,21,13542,19530
34851,34852,8.0,8,7780,45431
60600,60601,35.0,19,10339,20094
84975,84976,41.0,26,14574,90767
16568,16569,16.0,5,5037,92964
58093,58094,15.0,35,14842,55716
4069,4070,10.0,11,4536,61305
44312,44313,102.0,16,3503,63210
14364,14365,33.0,3,8445,63968
76345,76346,1.0,24,3144,86274
64458,64459,1.0,21,972,96187
44881,44882,4.0,16,7826,80202
66985,66986,72.0,21,15257,79998
105403,105404,98.0,33,13106,28252
72183,72184,39.0,23,410,55261
95222,95223,26.0,30,8223,83828
104783,104784,122.0,33,8046,53907
110210,110211,109.0,2,11270,34054
35806,35807,29.0,8,12505,16954
72362,72363,11.0,23,1701,78712
12751,12752,27.0,3,811,65805
55793,55794,10.0,35,347,22988
17884,17885,5.0,5,9852,57203
62640,62641,9.0,20,6097,100568
1680,1681,36.0,9,5966,34139
105291,105292,59.0,33,12988,23204
46384,46385,27.0,15,1261,19937
7464,7465,2.0,12,5997,7660
33150,33151,21.0,8,2220,31409
111159,111160,20.0,2,13572,93343
89943,89944,15.0,28,6286,59036
71897,71898,17.0,22,15047,78630
83278,83279,7.0,26,7348,50455
56274,56275,1.0,35,2782,59820
19587,19588,13.0,4,4569,29095
108305,108306,71.0,2,1133,66180
88028,88029,21.0,27,12130,40215
109145,109146,4.0,2,6857,101588
82048,82049,70.0,26,1616,491
12136,12137,13.0,13,13007,82589
73807,73808,65.0,23,7368,75719
51643,51644,19.0,17,10319,74725
100807,100808,68.0,32,5944,70213
78230,78231,84.0,24,13111,54376
41458,41459,11.0,14,5144,28321
20590,20591,28.0,4,8863,79621
3835,3836,5.0,11,2463,57202
35985,35986,30.0,8,13465,97294
32647,32648,1.0,8,906,62120
37453,37454,26.0,10,3684,5054
50569,50570,46.0,17,4707,58419
63327,63328,6.0,20,9012,29219
101955,101956,62.0,32,11897,63204
78554,78555,18.0,25,378,75322
37063,37064,23.0,10,1018,45499
9720,9721,92.0,13,426,70551
109581,109582,25.0,2,10418,38684
89577,89578,32.0,28,3047,75158
89058,89059,35.0,28,388,20204
93672,93673,49.0,29,13086,25805
78654,78655,3.0,25,1161,26915
102209,102210,25.0,32,13456,30442
47627,47628,65.0,15,6005,38298
108472,108473,108.0,2,1316,58037
52661,52662,75.0,17,14698,36582
40172,40173,14.0,14,788,61776
78626,78627,2.0,25,1445,23569
65335,65336,35.0,21,4607,10818
63676,63677,105.0,20,9235,62166
46071,46072,7.0,16,15250,66241
83539,83540,1.0,26,8622,77379
96312,96313,72.0,30,13069,27428
57056,57057,18.0,35,7503,69772
69790,69791,37.0,22,3629,83269
52951,52952,38.0,18,385,32734
45540,45541,10.0,16,10547,54752
22492,22493,5.0,0,785,14653
84410,84411,73.0,26,11096,59928
39908,39909,40.0,10,13688,42316
38350,38351,9.0,10,8733,93802
44009,44010,51.0,16,3173,18361
52368,52369,3.0,17,14319,26264
24200,24201,53.0,0,13001,8715
83327,83328,16.0,26,8103,81669
49269,49270,60.0,17,471,3720
11460,11461,66.0,13,7445,17569
52407,52408,6.0,17,14736,62077
998,999,3.0,9,5158,101137
63092,63093,3.0,20,7803,17705
31694,31695,10.0,7,15087,23392
56554,56555,1.0,35,4347,96441
7978,7979,28.0,12,6788,65011
58555,58556,53.0,19,1446,16823
9081,9082,3.0,12,9437,3133
45404,45405,36.0,16,9941,13977
35935,35936,15.0,8,13185,81282
52533,52534,42.0,17,14561,71440
96474,96475,1.0,31,792,69110
36478,36479,80.0,8,13702,73378
73711,73712,31.0,23,7796,57307
8975,8976,7.0,12,12759,60931
79335,79336,42.0,25,3196,65196
97634,97635,7.0,31,6304,25853
93939,93940,43.0,30,357,44240
42670,42671,12.0,14,10310,48937
60731,60732,1.0,19,12153,4922
4048,4049,4.0,11,4303,2659
70799,70800,2.0,22,8047,37068
101017,101018,47.0,32,6825,45759
79973,79974,22.0,25,6826,64487
16966,16967,4.0,5,6891,48848
81657,81658,49.0,26,909,41575
90040,90041,10.0,28,7046,85473
92146,92147,30.0,29,3400,62337
105434,105435,108.0,33,13138,97201
3500,3501,19.0,11,1454,54625
65929,65930,3.0,21,8427,37695
62060,62061,35.0,20,3669,91438
85368,85369,44.0,27,787,28437
53624,53625,6.0,18,6008,96861
95585,95586,35.0,30,10356,65522
62530,62531,5.0,20,5814,50094
76977,76978,42.0,24,8302,8215
105066,105067,56.0,33,9876,84537
25409,25410,15.0,6,3145,92788
67928,67929,38.0,1,5933,1586
44711,44712,54.0,16,6157,56619
65681,65682,44.0,21,7821,103015
56392,56393,15.0,35,3344,62843
69924,69925,96.0,22,3163,97630
7854,7855,6.0,12,7281,36996
33969,33970,143.0,8,4012,92956
71200,71201,69.0,22,9108,68274
48547,48548,126.0,15,10557,34498
94289,94290,37.0,30,914,83599
8707,8708,4.0,12,11002,65115
31939,31940,20.0,7,15697,36783
105376,105377,93.0,33,13078,17123
23044,23045,65.0,0,3761,40485
94938,94939,4.0,30,7537,93471
99639,99640,140.0,32,1063,2700
95485,95486,7.0,30,10459,3426
60156,60157,87.0,19,6942,46320
46950,46951,19.0,15,3624,82658
43672,43673,47.0,16,410,26654
32250,32251,105.0,7,15455,4950
96180,96181,43.0,30,12928,19292
94135,94136,1.0,30,972,41526
43856,43857,10.0,16,3615,74189
79674,79675,32.0,25,4277,10824
110043,110044,50.0,2,11094,97941
8569,8570,51.0,12,10324,94671
68623,68624,18.0,1,9388,13995
66518,66519,19.0,21,12101,19926
52548,52549,47.0,17,14577,73286
53994,53995,58.0,18,8997,19544
13533,13534,20.0,3,4053,51142
89894,89895,138.0,28,3388,46541
3058,3059,26.0,9,15097,70648
46929,46930,13.0,15,3603,8853
70781,70782,60.0,22,7350,78482
75630,75631,143.0,23,13763,72102
22816,22817,36.0,0,3035,17752
18462,18463,41.0,5,14927,39098
41077,41078,1.0,14,3975,92268
42976,42977,42.0,14,12986,70568
108296,108297,71.0,2,1123,40950
46175,46176,9.0,16,15967,8296
47741,47742,83.0,15,6129,55103
82006,82007,61.0,26,1570,23879
65972,65973,20.0,21,8402,79396
31656,31657,4.0,7,15045,56534
101563,101564,31.0,32,10302,20678
65944,65945,5.0,21,8328,98725
67461,67462,12.0,1,3635,64803
99678,99679,2.0,32,1723,43668
98816,98817,14.0,31,14164,28555
64317,64318,74.0,21,377,1068
70558,70559,27.0,22,7243,40464
102177,102178,19.0,32,13274,23074
66278,66279,56.0,21,9876,820
87584,87585,56.0,27,8299,88575
22008,22009,13.0,4,13931,31463
14324,14325,17.0,3,8403,33616
7107,7108,101.0,12,3134,71384
49725,49726,49.0,17,1887,61998
79033,79034,6.0,25,1981,16861
16500,16501,9.0,5,4603,81953
23257,23258,59.0,0,6002,37748
19591,19592,13.0,4,4585,81863
85925,85926,7.0,27,2367,2443
4314,4315,2.0,11,5280,78756
70933,70934,22.0,22,8400,91276
30590,30591,45.0,7,8262,103192
14938,14939,65.0,3,10415,98826
83754,83755,30.0,26,8746,88317
33666,33667,25.0,8,3684,80073
39043,39044,20.0,10,10355,27036
72507,72508,42.0,23,1538,58379
70381,70382,1.0,22,6297,78090
28237,28238,12.0,6,15048,5957
3283,3284,13.0,11,798,88499
74742,74743,146.0,23,9173,3258
50036,50037,26.0,17,2468,42343
84770,84771,5.0,26,13074,50456
101658,101659,6.0,32,11091,46011
85082,85083,59.0,26,14678,68287
71107,71108,58.0,22,9005,49467
8451,8452,32.0,12,8981,8409
36369,36370,45.0,8,13586,88534
61662,61663,55.0,20,538,92828
12226,12227,39.0,13,12910,10556
100658,100659,90.0,32,4408,54119
100129,100130,43.0,32,3614,81543
51224,51225,12.0,17,8554,85056
74173,74174,160.0,23,7764,10082
34316,34317,39.0,8,5988,102637
35216,35217,12.0,8,9951,92054
39336,39337,31.0,10,12500,60588
67004,67005,1.0,1,781,44003
29359,29360,11.0,7,3222,92996
23593,23594,36.0,0,8954,32036
33451,33452,19.0,8,3606,57638
31112,31113,80.0,7,10066,7390
38144,38145,12.0,10,8424,14209
41195,41196,31.0,14,3661,71292
18577,18578,1.0,4,325,74092
96785,96786,57.0,31,543,47409
15883,15884,39.0,5,362,98113
54875,54876,42.0,18,13547,385
52852,52853,10.0,18,778,70701
87455,87456,17.0,27,8414,9582
43308,43309,5.0,14,14999,89275
45567,45568,19.0,16,10836,7780
45813,45814,3.0,16,13887,5931
69105,69106,73.0,1,13079,101308
23627,23628,3.0,0,10314,29327
55397,55398,267.0,18,14101,66140
2067,2068,18.0,9,6906,305
54325,54326,36.0,18,10364,76937
67997,67998,56.0,1,6001,5698
108747,108748,1.0,2,3642,66972
104651,104652,82.0,33,7913,98243
58458,58459,16.0,19,812,76633
21683,21684,31.0,4,9598,1220
45220,45221,1.0,16,9962,6919
88835,88836,20.0,28,270,60844
110128,110129,92.0,2,11185,11077
110760,110761,4.0,2,13030,60876
5978,5979,25.0,11,15100,77851
67273,67274,5.0,1,873,45130
111163,111164,21.0,2,13577,101428
12224,12225,39.0,13,13484,9489
19510,19511,80.0,4,3817,27669
71439,71440,16.0,22,13440,33961
53885,53886,14.0,18,9301,30435
99063,99064,29.0,31,14883,81987
68138,68139,20.0,1,6761,37555
15811,15812,20.0,5,787,98059
8220,8221,68.0,12,7048,53720
29751,29752,27.0,7,5176,9270
97246,97247,6.0,31,4602,84137
5533,5534,12.0,11,12642,9511
13726,13727,61.0,3,4335,40636
36876,36877,8.0,10,1361,40749
93833,93834,15.0,30,513,2302
8293,8294,5.0,12,7315,52374
56164,56165,4.0,35,2460,60181
1963,1964,6.0,9,6794,90063
31687,31688,9.0,7,15079,75801
769,770,7.0,9,3776,97854
18130,18131,23.0,5,13207,69091
24776,24777,86.0,6,530,27660
5001,5002,5.0,11,9090,14692
30363,30364,27.0,7,7888,82611
54344,54345,38.0,18,10385,57338
15080,15081,120.0,3,10571,102038
2932,2933,15.0,9,14780,60568
72025,72026,4.0,23,469,46125
95771,95772,72.0,30,10560,72049
60602,60603,35.0,19,10341,65010
33051,33052,24.0,8,1496,65916
14957,14958,74.0,3,10435,98500
23016,23017,57.0,0,3729,17792
96914,96915,98.0,31,681,53949
83830,83831,8.0,26,9057,33521
40582,40583,30.0,14,970,87988
88227,88228,6.0,27,13665,26099
20116,20117,1.0,4,6263,14646
46402,46403,30.0,15,1417,82516
15415,15416,15.0,3,14861,64866
10266,10267,18.0,13,3052,24148
102032,102033,84.0,32,11983,12519
79961,79962,22.0,25,6812,10357
94855,94856,17.0,30,7135,97623
16477,16478,7.0,5,4547,88306
33917,33918,121.0,8,3956,96624
58795,58796,24.0,19,2209,3741
58444,58445,11.0,19,798,68844
87027,87028,1.0,27,6813,87102
76280,76281,18.0,24,2227,86489
2516,2517,20.0,9,10792,13146
55253,55254,211.0,18,13949,55398
88573,88574,61.0,27,14739,57684
81506,81507,32.0,26,392,68655
57157,57158,34.0,35,8195,22482
12732,12733,24.0,3,793,30003
26726,26727,25.0,6,7290,71881
43434,43435,8.0,14,15483,5116
83734,83735,30.0,26,8723,60226
24369,24370,100.0,0,13183,8310
96471,96472,1.0,31,657,55651
78052,78053,36.0,24,12920,9999
108662,108663,42.0,2,3094,24341
68830,68831,14.0,1,10196,92946
785,786,10.0,9,3942,72178
13442,13443,56.0,3,3124,62182
85976,85977,20.0,27,2500,37255
952,953,15.0,9,4634,59892
27945,27946,33.0,6,13550,35304
17028,17029,25.0,5,7274,25825
29744,29745,26.0,7,5168,4151
69551,69552,106.0,22,490,68113
88406,88407,28.0,27,14570,74914
98432,98433,24.0,31,10343,26222
24478,24479,141.0,0,13301,48419
74928,74929,72.0,23,9928,51933
10742,10743,13.0,13,5197,70139
88366,88367,15.0,27,14530,11450
9709,9710,85.0,13,415,33347
27785,27786,10.0,6,13241,87559
75353,75354,9.0,23,13798,79412
105473,105474,119.0,33,13178,85192
18298,18299,5.0,5,14877,78390
73231,73232,31.0,23,4636,86989
32073,32074,54.0,7,15262,53420
2716,2717,9.0,9,13462,52906
44316,44317,102.0,16,3507,25983
10272,10273,18.0,13,3059,17398
4642,4643,49.0,11,6039,74110
15402,15403,14.0,3,14847,2771
50285,50286,39.0,17,4241,62400
91348,91349,86.0,28,13602,6446
6811,6812,1.0,12,1992,98676
90299,90300,9.0,28,9134,94189
7423,7424,18.0,12,5170,20600
100706,100707,11.0,32,5964,33711
79091,79092,3.0,25,3609,82661
75617,75618,141.0,23,13751,80052
70042,70043,137.0,22,3291,47261
84736,84737,4.0,26,11887,9560
107643,107644,6.0,34,14208,90483
82389,82390,72.0,26,2003,74131
82727,82728,33.0,26,3656,35095
99418,99419,37.0,32,1425,30915
92509,92510,2.0,29,3853,96706
36374,36375,47.0,8,13592,96533
54942,54943,58.0,18,13616,63555
76194,76195,3.0,24,1893,84376
95964,95965,145.0,30,10766,98694
70912,70913,13.0,22,8361,91270
42544,42545,32.0,14,8971,6971
87733,87734,28.0,27,9384,31441
536,537,26.0,9,1576,75283
2788,2789,2.0,9,13764,923
46540,46541,47.0,15,971,59648
42664,42665,11.0,14,10304,31227
568,569,34.0,9,1611,8742
10157,10158,2.0,13,3631,33317
67189,67190,36.0,1,421,46179
32461,32462,19.0,8,491,81376
7900,7901,24.0,12,7202,77798
105822,105823,65.0,34,880,36456
10845,10846,14.0,13,5501,19142
14338,14339,25.0,3,8419,81140
70618,70619,56.0,22,6773,103069
99542,99543,107.0,32,963,97755
59432,59433,11.0,19,5015,44005
48860,48861,25.0,15,14893,7962
70793,70794,68.0,22,7363,1281
33098,33099,9.0,8,2165,25816
100071,100072,10.0,32,3111,101558
110603,110604,198.0,2,11689,94062
80794,80795,6.0,25,13442,72591
108771,108772,7.0,2,3787,87241
65737,65738,60.0,21,7343,17939
2133,2134,45.0,9,6976,93423
63531,63532,53.0,20,9075,87989
74748,74749,147.0,23,9180,32974
103932,103933,37.0,33,4677,16103
59746,59747,45.0,19,5988,86231
64634,64635,25.0,21,2186,93330
74426,74427,3.0,23,9278,74826
77786,77787,42.0,24,12449,84187
55507,55508,334.0,18,14216,67661
110787,110788,8.0,2,13329,40717
88505,88506,54.0,27,14663,88237
73385,73386,71.0,23,4405,61352
14050,14051,4.0,3,6008,47967
35861,35862,33.0,8,12564,32198
8652,8653,85.0,12,9926,45500
7392,7393,9.0,12,5139,5465
87988,87989,10.0,27,12065,20592
96816,96817,64.0,31,577,6169
48236,48237,1.0,15,10336,65310
13191,13192,52.0,3,1573,6650
108382,108383,86.0,2,1218,49636
37122,37123,28.0,10,1082,59938
47628,47629,65.0,15,6006,11545
75046,75047,9.0,23,10348,31815
268,269,53.0,9,921,99558
50366,50367,62.0,17,3712,26353
26969,26970,56.0,6,7360,65221
32816,32817,30.0,8,951,36346
25666,25667,88.0,6,3220,53921
24079,24080,28.0,0,13448,13475
61589,61590,38.0,20,457,99761
3523,3524,28.0,11,885,47346
27152,27153,9.0,6,10481,101159
73041,73042,75.0,23,3208,93815
81405,81406,6.0,26,784,41503
43793,43794,2.0,16,3067,67888
40617,40618,43.0,14,1010,2823
25967,25968,24.0,6,4619,98814
1732,1733,43.0,9,6022,89149
50211,50212,12.0,17,3676,1644
50677,50678,71.0,17,4820,35026
98822,98823,15.0,31,14220,81547
4877,4878,16.0,11,7703,12222
94030,94031,86.0,30,456,71859
30063,30064,4.0,7,7256,85072
36088,36089,76.0,8,12998,3295
28404,28405,26.0,6,15715,29679
5777,5778,25.0,11,14895,7616
35895,35896,40.0,8,12602,50517
71492,71493,32.0,22,12922,47076
12120,12121,4.0,13,13441,18333
14964,14965,79.0,3,10443,54775
103904,103905,31.0,33,5177,69596
33963,33964,143.0,8,4006,100791
20288,20289,25.0,4,7626,44483
37194,37195,4.0,10,3588,99512
43371,43372,14.0,14,15095,3937
76755,76756,13.0,24,4970,63265
104168,104169,10.0,33,6019,85518
39912,39913,40.0,10,13692,99579
77754,77755,21.0,24,12415,37685
99260,99261,13.0,32,602,42902
36391,36392,55.0,8,13611,91166
109046,109047,49.0,2,4376,72457
38563,38564,5.0,10,9156,57922
69887,69888,86.0,22,3123,16981
25788,25789,21.0,6,4250,45307
91564,91565,20.0,29,1436,35459
95998,95999,156.0,30,10802,81321
102149,102150,10.0,32,12963,101539
50379,50380,64.0,17,3725,44314
9621,9622,41.0,13,819,87949
15082,15083,121.0,3,10572,88118
12873,12874,61.0,3,442,101389
79034,79035,7.0,25,1993,29216
38703,38704,55.0,10,9016,98683
80751,80752,2.0,25,12996,76053
24105,24106,31.0,0,13477,58528
76053,76054,5.0,24,1317,8971
85144,85145,70.0,26,14743,37323
14094,14095,9.0,3,6968,18283
318,319,62.0,9,976,47692
7394,7395,9.0,12,5141,60055
100601,100602,60.0,32,4344,707
60654,60655,52.0,19,10395,50312
110839,110840,22.0,2,13484,12857
17277,17278,122.0,5,7011,95940
91486,91487,1.0,29,1194,17010
95572,95573,25.0,30,10342,35578
28063,28064,18.0,6,14516,65547
91647,91648,34.0,29,933,47803
14753,14754,20.0,3,10312,89091
45284,45285,9.0,16,10299,20219
49487,49488,30.0,17,874,94494
99315,99316,29.0,32,813,33304
49597,49598,6.0,17,1590,79485
72894,72895,35.0,23,3050,3317
50132,50133,21.0,17,3621,38936
13877,13878,6.0,3,4649,53908
67533,67534,21.0,1,3105,15849
49408,49409,7.0,17,1095,50407
74764,74765,12.0,23,9885,33914
109052,109053,51.0,2,4383,12562
46766,46767,20.0,15,1868,40469
27138,27139,6.0,6,10902,94092
39992,39993,64.0,10,13779,71362
81922,81923,37.0,26,1477,785
2413,2414,7.0,9,10129,91422
13094,13095,34.0,3,1467,99983
98163,98164,8.0,31,10107,7505
59088,59089,110.0,19,3213,22228
77961,77962,9.0,24,13063,35080
3145,3146,36.0,9,14969,37641
76524,76525,5.0,24,3665,42162
105115,105116,1.0,33,12907,50787
3554,3555,39.0,11,919,56040
94212,94213,17.0,30,1430,47070
97537,97538,8.0,31,4793,43819
40068,40069,83.0,10,13859,83407
43586,43587,27.0,16,816,5621
51495,51496,13.0,17,9245,37420
35111,35112,52.0,8,7942,62958
96980,96981,107.0,31,751,65568
92580,92581,13.0,29,4253,91606
42868,42869,17.0,14,13450,16541
45728,45729,8.0,16,13241,70424
22310,22311,102.0,4,13794,79426
83063,83064,64.0,26,5983,47027
78193,78194,74.0,24,13075,58462
17774,17775,41.0,5,8950,87976
45945,45946,15.0,16,13621,8323
